agrFF002	agrFF036	89.96	259	19	6	187	439	125	382	1e-092	 329
agrFF002	agrFF036	100.00	11	0	0	462	472	252	262	6.7	21.1
agrFF002	agrFF206	89.39	245	22	4	204	445	169	412	3e-087	 311
agrFF002	agrFF206	100.00	11	0	0	462	472	278	288	6.7	21.1
agrFF002	agrFF167	89.39	245	22	4	204	445	168	411	3e-087	 311
agrFF002	agrFF167	100.00	11	0	0	462	472	277	287	6.7	21.1
agrFF002	agrFF138	88.98	245	24	3	204	445	197	441	9e-087	 309
agrFF002	agrFF138	100.00	11	0	0	462	472	306	316	6.7	21.1
agrFF002	agrFF119	88.98	245	24	3	204	445	195	439	9e-087	 309
agrFF002	agrFF119	100.00	11	0	0	462	472	304	314	6.7	21.1
agrFF002	agrFF170	88.98	245	23	4	204	445	169	412	1e-085	 306
agrFF002	agrFF170	100.00	11	0	0	462	472	278	288	6.7	21.1
agrFF002	agrFF043	88.98	245	23	4	204	445	167	410	1e-085	 306
agrFF002	agrFF043	100.00	11	0	0	462	472	276	286	6.7	21.1
agrFF002	agrFF044	94.85	194	9	1	204	396	134	327	1e-084	 302
agrFF002	agrFF044	100.00	11	0	0	462	472	243	253	6.7	21.1
agrFF002	agrFF203	93.40	197	11	2	205	400	167	362	9e-081	 289
agrFF002	agrFF203	100.00	11	0	0	462	472	275	285	6.7	21.1
agrFF002	agrFF202	93.40	197	11	2	205	400	167	362	9e-081	 289
agrFF002	agrFF202	100.00	11	0	0	462	472	275	285	6.7	21.1
agrFF002	agrFF049	93.43	198	10	3	205	400	168	364	3e-080	 288
agrFF002	agrFF049	100.00	11	0	0	462	472	276	286	6.7	21.1
agrFF002	agrFF096	92.31	208	10	5	205	410	177	380	1e-079	 286
agrFF002	agrFF096	100.00	11	0	0	462	472	285	295	6.7	21.1
agrFF002	agrFF190	93.85	195	8	4	208	400	188	380	4e-079	 284
agrFF002	agrFF190	100.00	11	0	0	462	472	293	303	6.7	21.1
agrFF002	agrFF177	93.85	195	8	4	208	400	187	379	4e-079	 284
agrFF002	agrFF177	100.00	11	0	0	462	472	292	302	6.7	21.1
agrFF002	agrFF173	93.85	195	8	4	208	400	187	379	4e-079	 284
agrFF002	agrFF173	100.00	11	0	0	462	472	292	302	6.7	21.1
agrFF002	agrFF172	93.85	195	8	4	208	400	187	379	4e-079	 284
agrFF002	agrFF172	100.00	11	0	0	462	472	292	302	6.7	21.1
agrFF002	agrFF169	93.85	195	8	4	208	400	187	379	4e-079	 284
agrFF002	agrFF169	100.00	11	0	0	462	472	292	302	6.7	21.1
agrFF002	agrFF091	93.85	195	8	4	208	400	187	379	4e-079	 284
agrFF002	agrFF091	100.00	11	0	0	462	472	292	302	6.7	21.1
agrFF002	agrFF051	93.85	195	8	4	208	400	187	379	4e-079	 284
agrFF002	agrFF051	100.00	11	0	0	462	472	292	302	6.7	21.1
agrFF002	agrFF050	93.85	195	8	4	208	400	189	381	4e-079	 284
agrFF002	agrFF050	100.00	11	0	0	462	472	294	304	6.7	21.1
agrFF002	agrFF005	93.85	195	8	4	208	400	189	381	4e-079	 284
agrFF002	agrFF005	100.00	11	0	0	462	472	294	304	6.7	21.1
agrFF002	agrFF106	93.33	195	8	5	208	400	186	377	2e-076	 275
agrFF002	agrFF106	100.00	11	0	0	462	472	290	300	6.7	21.1
agrFF002	agrFF097	91.37	197	12	3	189	384	174	366	8e-075	 269
agrFF002	agrFF097	100.00	11	0	0	462	472	295	305	6.7	21.1
agrFF002	agrFF212	91.62	191	13	3	204	392	159	348	1e-072	 262
agrFF002	agrFF212	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF200	91.62	191	13	3	204	392	159	348	1e-072	 262
agrFF002	agrFF200	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF175	91.62	191	13	3	204	392	159	348	1e-072	 262
agrFF002	agrFF175	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF171	91.62	191	13	3	204	392	159	348	1e-072	 262
agrFF002	agrFF171	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF123	91.62	191	13	3	204	392	158	347	1e-072	 262
agrFF002	agrFF123	100.00	11	0	0	462	472	267	277	6.7	21.1
agrFF002	agrFF121	91.62	191	13	3	204	392	157	346	1e-072	 262
agrFF002	agrFF121	100.00	11	0	0	462	472	266	276	6.7	21.1
agrFF002	agrFF095	91.62	191	13	3	204	392	155	344	1e-072	 262
agrFF002	agrFF095	100.00	11	0	0	462	472	264	274	6.7	21.1
agrFF002	agrFF054	91.62	191	13	3	204	392	159	348	1e-072	 262
agrFF002	agrFF054	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF183	85.17	236	27	4	208	436	160	394	5e-071	 257
agrFF002	agrFF183	100.00	11	0	0	462	472	265	275	6.7	21.1
agrFF002	agrFF116	84.98	233	31	2	208	436	157	389	5e-071	 257
agrFF002	agrFF116	100.00	11	0	0	462	472	262	272	6.7	21.1
agrFF002	agrFF151	91.15	192	13	4	204	392	159	349	2e-070	 255
agrFF002	agrFF151	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF100	91.15	192	13	4	204	392	159	349	2e-070	 255
agrFF002	agrFF100	100.00	11	0	0	462	472	268	278	6.7	21.1
agrFF002	agrFF124	85.22	230	23	4	208	436	194	413	6e-070	 253
agrFF002	agrFF124	100.00	12	0	0	462	473	299	310	1.9	22.9
agrFF002	agrFF120	84.72	229	27	2	208	436	197	417	6e-070	 253
agrFF002	agrFF120	100.00	12	0	0	462	473	302	313	1.9	22.9
agrFF002	agrFF101	90.81	185	16	1	208	391	174	358	6e-070	 253
agrFF002	agrFF101	100.00	11	0	0	462	472	279	289	6.7	21.1
agrFF002	agrFF142	93.02	172	9	3	204	374	370	539	9e-068	 246
agrFF002	agrFF204	90.80	174	15	1	205	378	248	420	1e-065	 239
agrFF002	agrFF182	84.58	253	25	12	204	445	196	445	1e-065	 239
agrFF002	agrFF182	100.00	11	0	0	462	472	309	319	6.7	21.1
agrFF002	agrFF117	91.72	169	13	1	208	376	159	326	1e-065	 239
agrFF002	agrFF117	100.00	11	0	0	462	472	263	273	6.7	21.1
agrFF002	agrFF055	88.48	191	19	2	204	392	176	365	1e-065	 239
agrFF002	agrFF055	100.00	11	0	0	462	472	285	295	6.7	21.1
agrFF002	agrFF147	89.71	175	16	2	205	378	183	356	3e-062	 228
agrFF002	agrFF184	78.88	232	28	19	212	436	166	383	5e-033	 131
agrFF003	agrFF003	100.00	455	0	0	1	455	1	455	0.0	 821
agrFF003	agrFF023	98.90	456	2	3	1	454	3	457	0.0	 789
agrFF003	agrFF185	97.82	458	5	5	1	455	1	456	0.0	 764
agrFF003	agrFF192	98.01	453	5	4	1	452	1	450	0.0	 762
agrFF003	agrFF176	97.59	457	7	4	1	455	1	455	0.0	 760
agrFF003	agrFF036	98.02	454	3	6	1	449	2	454	0.0	 756
agrFF003	agrFF174	96.72	458	9	5	1	455	1	455	0.0	 742
agrFF003	agrFF042	97.36	455	4	7	1	451	2	452	0.0	 742
agrFF003	agrFF040	96.94	457	7	6	1	455	1	452	0.0	 740
agrFF003	agrFF088	97.32	447	6	5	1	443	1	445	0.0	 735
agrFF003	agrFF191	96.32	462	8	7	1	455	1	460	0.0	 733
agrFF003	agrFF166	96.31	461	8	7	1	454	1	459	0.0	 731
agrFF003	agrFF089	96.03	453	11	6	1	449	1	450	0.0	 715
agrFF003	agrFF090	95.45	396	10	7	1	391	1	393	6e-177	 609
agrFF003	agrFF148	89.95	388	29	8	36	415	566	951	3e-143	 497
agrFF003	agrFF148	89.47	19	1	1	317	334	176	158	1.6	22.9
agrFF003	agrFF146	89.30	383	34	7	37	415	90	469	2e-138	 480
agrFF003	agrFF122	88.62	369	33	7	35	400	76	438	3e-130	 453
agrFF003	agrFF167	86.91	382	44	6	37	414	63	442	5e-127	 443
agrFF003	agrFF043	86.65	382	45	6	37	414	62	441	2e-125	 437
agrFF003	agrFF206	87.50	368	40	6	37	400	64	429	8e-125	 435
agrFF003	agrFF170	86.58	380	44	7	37	411	63	440	3e-123	 430
agrFF003	agrFF119	85.42	384	49	6	37	414	88	470	6e-120	 419
agrFF003	agrFF138	85.68	370	46	6	37	400	90	458	1e-116	 408
agrFF003	agrFF044	91.88	271	19	3	97	365	90	359	5e-108	 379
agrFF003	agrFF002	91.41	256	18	3	123	377	187	439	7e-100	 352
agrFF003	agrFF002	100.00	11	0	0	250	260	462	472	5.6	21.1
agrFF003	agrFF182	81.80	401	48	18	37	418	88	482	6e-095	 336
agrFF003	agrFF203	93.36	211	11	2	122	329	144	354	2e-087	 311
agrFF003	agrFF202	93.36	211	11	2	122	329	144	354	2e-087	 311
agrFF003	agrFF049	93.40	212	10	3	122	329	145	356	8e-087	 309
agrFF003	agrFF096	91.98	212	14	2	121	329	153	364	4e-084	 300
agrFF003	agrFF190	93.09	188	13	0	145	332	188	375	4e-078	 280
agrFF003	agrFF212	89.20	213	18	1	122	329	135	347	4e-078	 280
agrFF003	agrFF177	93.09	188	13	0	145	332	187	374	4e-078	 280
agrFF003	agrFF175	89.20	213	18	1	122	329	135	347	4e-078	 280
agrFF003	agrFF173	93.09	188	13	0	145	332	187	374	4e-078	 280
agrFF003	agrFF172	93.09	188	13	0	145	332	187	374	4e-078	 280
agrFF003	agrFF171	89.20	213	18	1	122	329	135	347	4e-078	 280
agrFF003	agrFF169	93.09	188	13	0	145	332	187	374	4e-078	 280
agrFF003	agrFF123	89.20	213	18	1	122	329	134	346	4e-078	 280
agrFF003	agrFF121	89.20	213	18	1	122	329	133	345	4e-078	 280
agrFF003	agrFF095	89.20	213	18	1	122	329	131	343	4e-078	 280
agrFF003	agrFF091	93.09	188	13	0	145	332	187	374	4e-078	 280
agrFF003	agrFF054	89.20	213	18	1	122	329	135	347	4e-078	 280
agrFF003	agrFF051	93.09	188	13	0	145	332	187	374	4e-078	 280
agrFF003	agrFF050	93.09	188	13	0	145	332	189	376	4e-078	 280
agrFF003	agrFF005	93.09	188	13	0	145	332	189	376	4e-078	 280
agrFF003	agrFF200	91.37	197	16	1	134	329	151	347	2e-076	 275
agrFF003	agrFF151	88.79	214	18	2	122	329	135	348	2e-076	 275
agrFF003	agrFF097	89.30	215	18	3	121	330	161	375	2e-076	 275
agrFF003	agrFF106	92.55	188	13	1	145	332	186	372	6e-076	 273
agrFF003	agrFF100	89.30	215	15	4	122	329	135	348	6e-076	 273
agrFF003	agrFF101	90.86	197	17	1	134	329	162	358	2e-075	 271
agrFF003	agrFF183	91.49	188	13	1	145	329	160	347	8e-074	 266
agrFF003	agrFF116	91.49	188	13	1	145	329	157	344	8e-074	 266
agrFF003	agrFF124	89.15	212	15	5	123	329	168	376	3e-073	 264
agrFF003	agrFF120	88.63	211	19	3	123	329	171	380	3e-073	 264
agrFF003	agrFF117	90.43	188	14	2	145	329	159	345	5e-070	 253
agrFF003	agrFF055	89.64	193	18	2	138	329	173	364	2e-069	 251
agrFF003	agrFF142	91.26	183	10	3	123	300	347	528	6e-069	 250
agrFF003	agrFF204	93.08	159	11	0	142	300	248	406	4e-065	 237
agrFF003	agrFF147	91.88	160	12	1	142	300	183	342	7e-062	 226
agrFF003	agrFF184	82.16	185	18	13	149	329	166	339	8e-036	 140
agrFF005	agrFF005	100.00	502	0	0	1	502	1	502	0.0	 906
agrFF005	agrFF177	100.00	500	0	0	3	502	1	500	0.0	 902
agrFF005	agrFF050	99.80	502	1	0	1	502	1	502	0.0	 901
agrFF005	agrFF173	100.00	498	0	0	3	500	1	498	0.0	 899
agrFF005	agrFF051	99.80	500	1	0	3	502	1	500	0.0	 897
agrFF005	agrFF172	99.80	501	0	1	3	502	1	501	0.0	 895
agrFF005	agrFF190	99.80	497	0	1	3	498	1	497	0.0	 888
agrFF005	agrFF169	99.80	495	0	1	3	496	1	495	0.0	 884
agrFF005	agrFF091	99.80	491	1	0	3	493	1	491	0.0	 881
agrFF005	agrFF106	99.79	486	0	1	4	489	1	485	0.0	 868
agrFF005	agrFF097	80.56	468	76	7	3	457	1	466	8e-119	 416
agrFF005	agrFF203	81.34	418	47	11	28	440	27	418	2e-108	 381
agrFF005	agrFF202	81.34	418	47	11	28	440	27	418	2e-108	 381
agrFF005	agrFF049	82.01	417	48	14	28	440	27	420	7e-107	 376
agrFF005	agrFF096	90.91	264	23	1	179	441	170	433	1e-103	 365
agrFF005	agrFF212	92.99	214	15	0	161	374	135	348	2e-089	 318
agrFF005	agrFF175	92.99	214	15	0	161	374	135	348	2e-089	 318
agrFF005	agrFF171	92.99	214	15	0	161	374	135	348	2e-089	 318
agrFF005	agrFF123	92.99	214	15	0	161	374	134	347	2e-089	 318
agrFF005	agrFF121	92.99	214	15	0	161	374	133	346	2e-089	 318
agrFF005	agrFF095	92.99	214	15	0	161	374	131	344	2e-089	 318
agrFF005	agrFF054	92.99	214	15	0	161	374	135	348	2e-089	 318
agrFF005	agrFF200	92.99	214	14	1	161	374	136	348	2e-088	 315
agrFF005	agrFF151	92.56	215	15	1	161	374	135	349	7e-088	 313
agrFF005	agrFF100	92.13	216	14	3	161	374	135	349	1e-084	 302
agrFF005	agrFF120	87.15	249	27	3	120	365	127	373	5e-083	 297
agrFF005	agrFF124	87.15	249	26	4	120	365	124	369	7e-082	 293
agrFF005	agrFF206	92.82	195	14	0	183	377	167	361	8e-081	 289
agrFF005	agrFF167	92.82	195	14	0	183	377	166	360	8e-081	 289
agrFF005	agrFF101	87.87	239	22	4	138	373	124	358	8e-081	 289
agrFF005	agrFF044	92.82	195	14	0	183	377	132	326	8e-081	 289
agrFF005	agrFF183	87.08	240	27	2	120	357	91	328	3e-080	 288
agrFF005	agrFF148	90.32	217	17	3	160	376	655	867	3e-080	 288
agrFF005	agrFF146	90.32	217	16	3	160	376	175	386	3e-080	 288
agrFF005	agrFF146	100.00	12	0	0	458	469	401	390	1.8	22.9
agrFF005	agrFF138	91.96	199	16	0	179	377	191	389	3e-080	 288
agrFF005	agrFF119	91.96	199	16	0	179	377	189	387	3e-080	 288
agrFF005	agrFF116	87.08	240	27	2	120	357	88	325	3e-080	 288
agrFF005	agrFF170	92.31	195	15	0	183	377	167	361	3e-079	 284
agrFF005	agrFF043	92.31	195	15	0	183	377	165	359	3e-079	 284
agrFF005	agrFF002	93.85	195	8	4	189	381	208	400	3e-079	 284
agrFF005	agrFF002	100.00	11	0	0	294	304	462	472	6.2	21.1
agrFF005	agrFF122	92.27	194	15	0	183	376	179	372	1e-078	 282
agrFF005	agrFF192	93.09	188	13	0	189	376	143	330	4e-078	 280
agrFF005	agrFF191	93.09	188	13	0	189	376	150	337	4e-078	 280
agrFF005	agrFF176	93.09	188	13	0	189	376	145	332	4e-078	 280
agrFF005	agrFF174	93.09	188	13	0	189	376	145	332	4e-078	 280
agrFF005	agrFF166	93.09	188	13	0	189	376	150	337	4e-078	 280
agrFF005	agrFF090	93.09	188	13	0	189	376	147	334	4e-078	 280
agrFF005	agrFF089	93.09	188	13	0	189	376	146	333	4e-078	 280
agrFF005	agrFF040	93.09	188	13	0	189	376	143	330	4e-078	 280
agrFF005	agrFF023	93.09	188	13	0	189	376	148	335	4e-078	 280
agrFF005	agrFF003	93.09	188	13	0	189	376	145	332	4e-078	 280
agrFF005	agrFF142	95.98	174	6	1	182	355	367	539	1e-077	 279
agrFF005	agrFF142	100.00	11	0	0	47	57	285	275	6.2	21.1
agrFF005	agrFF088	92.55	188	14	0	189	376	147	334	5e-077	 277
agrFF005	agrFF185	92.59	189	13	1	189	376	145	333	2e-076	 275
agrFF005	agrFF117	86.25	240	28	3	120	357	90	326	2e-076	 275
agrFF005	agrFF042	92.59	189	13	1	189	376	145	333	2e-076	 275
agrFF005	agrFF055	77.43	381	61	13	3	374	1	365	3e-073	 264
agrFF005	agrFF036	91.67	192	11	4	189	376	147	337	4e-072	 260
agrFF005	agrFF204	95.54	157	7	0	189	345	251	407	2e-069	 251
agrFF005	agrFF147	94.30	158	8	1	189	345	186	343	4e-066	 241
agrFF005	agrFF182	87.38	206	17	8	179	377	190	393	8e-062	 226
agrFF005	agrFF184	85.80	176	13	12	179	354	153	316	3e-042	 161
agrFF023	agrFF023	100.00	457	0	0	1	457	1	457	0.0	 825
agrFF023	agrFF185	98.90	456	3	2	3	457	1	455	0.0	 792
agrFF023	agrFF176	98.68	455	5	1	3	457	1	454	0.0	 791
agrFF023	agrFF036	99.12	454	1	3	2	452	1	454	0.0	 791
agrFF023	agrFF192	99.12	453	1	3	3	455	1	450	0.0	 789
agrFF023	agrFF003	98.90	456	2	3	3	457	1	454	0.0	 789
agrFF023	agrFF040	98.02	455	5	3	3	457	1	451	0.0	 771
agrFF023	agrFF042	98.24	455	3	5	2	454	1	452	0.0	 767
agrFF023	agrFF174	97.59	456	8	3	3	457	1	454	0.0	 762
agrFF023	agrFF088	98.21	446	5	3	3	446	1	445	0.0	 758
agrFF023	agrFF191	96.74	460	9	4	3	457	1	459	0.0	 749
agrFF023	agrFF166	96.74	460	9	4	3	457	1	459	0.0	 749
agrFF023	agrFF089	96.90	452	10	4	3	452	1	450	0.0	 738
agrFF023	agrFF090	96.46	395	9	5	3	394	1	393	0.0	 632
agrFF023	agrFF148	90.18	387	30	6	39	418	566	951	2e-146	 508
agrFF023	agrFF148	89.47	19	1	1	320	337	176	158	1.6	22.9
agrFF023	agrFF146	89.53	382	35	5	40	418	90	469	1e-141	 491
agrFF023	agrFF122	88.86	368	34	6	38	403	76	438	7e-132	 459
agrFF023	agrFF167	87.40	381	44	4	40	417	63	442	2e-131	 457
agrFF023	agrFF043	87.14	381	45	4	40	417	62	441	1e-129	 452
agrFF023	agrFF206	88.01	367	40	4	40	403	64	429	4e-129	 450
agrFF023	agrFF170	87.07	379	44	5	40	414	63	440	2e-127	 444
agrFF023	agrFF119	85.38	383	51	4	40	417	88	470	1e-121	 425
agrFF023	agrFF138	85.64	369	48	4	40	403	90	458	3e-118	 414
agrFF023	agrFF044	86.40	353	40	8	20	368	11	359	8e-112	 392
agrFF023	agrFF002	84.88	344	36	10	49	380	100	439	6e-101	 356
agrFF023	agrFF002	100.00	11	0	0	253	263	462	472	5.6	21.1
agrFF023	agrFF182	81.80	401	48	18	40	421	88	482	6e-095	 336
agrFF023	agrFF203	93.36	211	11	2	125	332	144	354	2e-087	 311
agrFF023	agrFF202	93.36	211	11	2	125	332	144	354	2e-087	 311
agrFF023	agrFF049	93.40	212	10	3	125	332	145	356	8e-087	 309
agrFF023	agrFF096	91.98	212	14	2	124	332	153	364	4e-084	 300
agrFF023	agrFF190	93.09	188	13	0	148	335	188	375	4e-078	 280
agrFF023	agrFF212	89.20	213	18	1	125	332	135	347	4e-078	 280
agrFF023	agrFF177	93.09	188	13	0	148	335	187	374	4e-078	 280
agrFF023	agrFF175	89.20	213	18	1	125	332	135	347	4e-078	 280
agrFF023	agrFF173	93.09	188	13	0	148	335	187	374	4e-078	 280
agrFF023	agrFF172	93.09	188	13	0	148	335	187	374	4e-078	 280
agrFF023	agrFF171	89.20	213	18	1	125	332	135	347	4e-078	 280
agrFF023	agrFF169	93.09	188	13	0	148	335	187	374	4e-078	 280
agrFF023	agrFF123	89.20	213	18	1	125	332	134	346	4e-078	 280
agrFF023	agrFF121	89.20	213	18	1	125	332	133	345	4e-078	 280
agrFF023	agrFF095	89.20	213	18	1	125	332	131	343	4e-078	 280
agrFF023	agrFF091	93.09	188	13	0	148	335	187	374	4e-078	 280
agrFF023	agrFF054	89.20	213	18	1	125	332	135	347	4e-078	 280
agrFF023	agrFF051	93.09	188	13	0	148	335	187	374	4e-078	 280
agrFF023	agrFF050	93.09	188	13	0	148	335	189	376	4e-078	 280
agrFF023	agrFF005	93.09	188	13	0	148	335	189	376	4e-078	 280
agrFF023	agrFF200	91.37	197	16	1	137	332	151	347	2e-076	 275
agrFF023	agrFF151	88.79	214	18	2	125	332	135	348	2e-076	 275
agrFF023	agrFF097	89.30	215	18	3	124	333	161	375	2e-076	 275
agrFF023	agrFF106	92.55	188	13	1	148	335	186	372	6e-076	 273
agrFF023	agrFF100	89.30	215	15	4	125	332	135	348	6e-076	 273
agrFF023	agrFF101	90.86	197	17	1	137	332	162	358	2e-075	 271
agrFF023	agrFF183	91.49	188	13	1	148	332	160	347	8e-074	 266
agrFF023	agrFF116	91.49	188	13	1	148	332	157	344	8e-074	 266
agrFF023	agrFF124	89.15	212	15	5	126	332	168	376	3e-073	 264
agrFF023	agrFF120	88.63	211	19	3	126	332	171	380	3e-073	 264
agrFF023	agrFF117	90.43	188	14	2	148	332	159	345	5e-070	 253
agrFF023	agrFF055	89.64	193	18	2	141	332	173	364	2e-069	 251
agrFF023	agrFF142	91.26	183	10	3	126	303	347	528	6e-069	 250
agrFF023	agrFF204	93.08	159	11	0	145	303	248	406	4e-065	 237
agrFF023	agrFF147	91.88	160	12	1	145	303	183	342	7e-062	 226
agrFF023	agrFF184	82.16	185	18	13	152	332	166	339	8e-036	 140
agrFF036	agrFF036	100.00	454	0	0	1	454	1	454	0.0	 820
agrFF036	agrFF023	99.12	454	1	3	1	454	2	452	0.0	 791
agrFF036	agrFF192	98.23	453	2	6	2	454	1	447	0.0	 760
agrFF036	agrFF185	98.02	454	4	5	2	454	1	450	0.0	 760
agrFF036	agrFF176	97.79	453	6	4	2	454	1	449	0.0	 758
agrFF036	agrFF003	98.02	454	3	6	2	454	1	449	0.0	 756
agrFF036	agrFF042	97.59	456	3	8	1	454	1	450	0.0	 744
agrFF036	agrFF040	97.13	453	6	6	2	454	1	446	0.0	 738
agrFF036	agrFF088	97.33	449	6	6	2	448	1	445	0.0	 735
agrFF036	agrFF174	96.70	454	9	6	2	454	1	449	0.0	 729
agrFF036	agrFF191	95.85	458	10	7	2	454	1	454	0.0	 717
agrFF036	agrFF166	95.85	458	10	7	2	454	1	454	0.0	 717
agrFF036	agrFF089	96.04	455	11	7	2	454	1	450	0.0	 715
agrFF036	agrFF090	95.48	398	10	8	2	396	1	393	6e-177	 609
agrFF036	agrFF148	89.23	390	31	9	38	420	566	951	2e-139	 484
agrFF036	agrFF146	88.57	385	36	8	39	420	90	469	1e-134	 468
agrFF036	agrFF122	87.87	371	35	9	37	405	76	438	8e-125	 435
agrFF036	agrFF167	86.46	384	45	7	39	419	63	442	3e-124	 434
agrFF036	agrFF043	86.20	384	46	7	39	419	62	441	1e-122	 428
agrFF036	agrFF206	87.03	370	41	7	39	405	64	429	4e-122	 426
agrFF036	agrFF170	86.13	382	45	8	39	416	63	440	2e-120	 421
agrFF036	agrFF119	84.46	386	52	7	39	419	88	470	2e-114	 401
agrFF036	agrFF138	84.68	372	49	7	39	405	90	458	3e-111	 390
agrFF036	agrFF044	85.39	356	41	11	19	370	11	359	9e-105	 369
agrFF036	agrFF002	83.86	347	37	13	48	382	100	439	7e-094	 333
agrFF036	agrFF002	100.00	11	0	0	252	262	462	472	5.6	21.1
agrFF036	agrFF182	80.94	404	49	20	39	423	88	482	5e-089	 316
agrFF036	agrFF203	91.59	214	12	5	124	334	144	354	3e-080	 288
agrFF036	agrFF202	91.59	214	12	5	124	334	144	354	3e-080	 288
agrFF036	agrFF049	91.63	215	11	6	124	334	145	356	9e-080	 286
agrFF036	agrFF096	90.23	215	15	5	123	334	153	364	5e-077	 277
agrFF036	agrFF190	91.67	192	11	4	147	337	188	375	4e-072	 260
agrFF036	agrFF212	88.02	217	16	5	124	334	135	347	4e-072	 260
agrFF036	agrFF177	91.67	192	11	4	147	337	187	374	4e-072	 260
agrFF036	agrFF175	88.02	217	16	5	124	334	135	347	4e-072	 260
agrFF036	agrFF173	91.67	192	11	4	147	337	187	374	4e-072	 260
agrFF036	agrFF172	91.67	192	11	4	147	337	187	374	4e-072	 260
agrFF036	agrFF171	88.02	217	16	5	124	334	135	347	4e-072	 260
agrFF036	agrFF169	91.67	192	11	4	147	337	187	374	4e-072	 260
agrFF036	agrFF151	87.56	217	18	4	124	334	135	348	4e-072	 260
agrFF036	agrFF123	88.02	217	16	5	124	334	134	346	4e-072	 260
agrFF036	agrFF121	88.02	217	16	5	124	334	133	345	4e-072	 260
agrFF036	agrFF100	87.56	217	18	4	124	334	135	348	4e-072	 260
agrFF036	agrFF095	88.02	217	16	5	124	334	131	343	4e-072	 260
agrFF036	agrFF091	91.67	192	11	4	147	337	187	374	4e-072	 260
agrFF036	agrFF054	88.02	217	16	5	124	334	135	347	4e-072	 260
agrFF036	agrFF051	91.67	192	11	4	147	337	187	374	4e-072	 260
agrFF036	agrFF050	91.67	192	11	4	147	337	189	376	4e-072	 260
agrFF036	agrFF005	91.67	192	11	4	147	337	189	376	4e-072	 260
agrFF036	agrFF097	92.51	187	7	5	123	304	161	345	1e-071	 259
agrFF036	agrFF200	90.05	201	14	5	136	334	151	347	1e-070	 255
agrFF036	agrFF106	91.15	192	11	5	147	337	186	372	5e-070	 253
agrFF036	agrFF101	93.57	171	8	3	136	305	162	330	2e-068	 248
agrFF036	agrFF183	89.53	191	14	4	147	334	160	347	9e-067	 242
agrFF036	agrFF116	89.53	191	14	4	147	334	157	344	9e-067	 242
agrFF036	agrFF124	87.44	215	16	8	125	334	168	376	3e-066	 241
agrFF036	agrFF120	86.92	214	20	6	125	334	171	380	3e-066	 241
